taxon id,taxon name,LJ_2017_033.gz,LJ_2017_035.gz,LJ_2017_036.gz,LJ_2017_039.gz,LJ_2017_040.gz,PS1_P1.gz,PS1_P2.gz,Rhizo_P1.gz,Rhizo_P2.gz
1208099,Pseudomonas syringae pv. actinidiae ICMP 19497,15,13,8,4,8,16,10,22,6
224324,Aquifex aeolicus VF5,8,11,7,8,16,10,23,9,10
1125700,Treponema medium ATCC 700293,25,21,10,14,9,5,5,6,7
2358142,Microcystis aeruginosa 11-30S32,20,12,3,19,26,5,4,9,3
273068,Caldanaerobacter subterraneus subsp. tengcongensis MB4,18,12,7,10,12,6,15,13,8
155919,Xylella fastidiosa Dixon,22,15,6,15,14,3,7,10,9
1159022,Helicobacter pylori GAM105Ai,19,18,7,23,26,1,3,1,3
698960,Gardnerella vaginalis 00703Dmash,9,14,3,11,12,19,5,14,14
698957,Gardnerella vaginalis 1500E,8,23,4,10,19,9,6,16,6
679194,Cutibacterium acnes J139,1,6,3,12,9,7,7,48,8
656449,Escherichia coli TW10509,11,12,4,11,11,6,7,25,14
1258574,Streptococcus gallolyticus subsp. gallolyticus DSM 16831,16,11,11,15,10,10,8,14,6
314565,Xanthomonas campestris pv. campestris str. 8004,10,5,2,18,14,7,19,15,10
1028804,Haemophilus haemolyticus M21127,16,9,8,10,21,8,7,11,10
1033975,Plasmodium vivax Brazil I,6,8,2,11,17,12,12,15,17
388919,Streptococcus sanguinis SK36,13,4,21,12,21,8,5,8,7
1217986,Acinetobacter haemolyticus NIPH 261,13,5,6,19,17,14,8,8,9
264202,Chlamydia felis Fe/C-56,27,3,3,14,10,12,9,13,8
2486253,Microcystis aeruginosa Ma_MB_F_20061100_S20D,15,17,6,19,5,11,7,8,11
907238,Helicobacter pylori India7,19,18,12,19,13,3,6,5,4
527030,Bacillus thuringiensis serovar huazhongensis BGSC 4BD1,13,7,1,7,8,5,31,23,4
1069534,Lactobacillus ruminis ATCC 27782,5,18,4,10,8,5,40,3,6
1055530,Helicobacter pylori SNT49,25,9,9,15,25,3,5,4,3
1263832,Bibersteinia trehalosi USDA-ARS-USMARC-190,9,15,1,19,12,13,8,14,7
302409,Ehrlichia ruminantium str. Gardel,23,11,6,17,8,5,5,12,10
868864,Desulfurobacterium thermolithotrophum DSM 11699,14,8,7,8,25,6,6,21,2
1192864,Leptospira mayottensis 200901116,3,2,2,21,14,10,19,11,15
1447715,Bifidobacterium pseudolongum PV8-2,12,8,6,28,23,4,1,10,5
289376,Thermodesulfovibrio yellowstonii DSM 11347,11,18,4,14,11,11,11,9,8
1053226,Bacillus cereus VD048,11,11,6,13,14,8,11,14,9
550672,Escherichia coli B088,18,6,3,23,18,7,5,10,7
360109,Campylobacter jejuni subsp. doylei 269.97,13,12,5,11,17,6,10,15,8
1447263,Arcobacter butzleri L355,35,10,4,9,8,4,8,13,6
1423728,Lactobacillus buchneri DSM 20057,16,12,3,26,12,8,4,9,6
1169311,Enterococcus faecalis ATCC 6055,11,5,4,18,3,18,9,11,17
697284,Paenibacillus larvae subsp. larvae DSM 25430,7,8,2,13,7,14,4,35,6
441772,Clostridium botulinum F str. Langeland,21,11,6,17,12,7,10,6,6
525378,Staphylococcus caprae M23864:W1,12,14,3,5,5,21,13,9,14
1435038,Lactobacillus paracasei NRIC 0644,11,6,5,12,18,9,13,8,13
1296103,Cryptococcus gattii EJB2,9,11,0,14,7,19,11,10,14
1401075,Prevotella disiens DNF00882,14,11,3,20,10,11,7,9,10
165597,Crocosphaera watsonii WH 8501,18,8,6,15,8,7,4,25,4
1339352,Bacteroides vulgatus str. 3975 RP4,14,10,3,7,13,20,9,9,10
272843,Pasteurella multocida subsp. multocida str. Pm70,15,12,5,9,14,7,8,11,13
585203,Streptococcus mitis SK564,13,2,4,19,9,17,2,19,9
1391992,Mycobacterium avium subsp. avium 11-4751,20,15,4,17,10,5,5,13,5
914141,Streptococcus pneumoniae 2070335,13,10,4,9,23,4,7,9,15
190485,Xanthomonas campestris pv. campestris str. ATCC 33913,12,7,2,15,11,9,8,20,10
752785,Escherichia coli 541-15,11,10,4,19,14,13,7,13,3
768700,Mycoplasma suis str. Illinois,9,10,4,31,2,7,6,6,18
1053249,Bacillus cereus VDM053,6,13,2,16,8,11,5,23,9
1121100,Bacteroides pyogenes DSM 20611 = JCM 6294,12,36,9,17,5,1,4,5,4
572547,Aminobacterium colombiense DSM 12261,12,7,7,16,7,11,14,8,11
2605423,Microcystis aeruginosa KLA2,8,3,2,24,6,39,3,6,2
1401073,Prevotella melaninogenica DNF00666,14,5,3,16,11,15,8,15,6
1299174,Salmonella enterica subsp. enterica serovar Newport str. CFSAN000835,8,20,6,23,17,0,5,10,4
1158603,Enterococcus casseliflavus ATCC 49996,13,6,5,17,7,11,12,13,9
665571,Spirochaeta thermophila DSM 6192,11,10,6,23,8,10,5,12,7
1423766,Lactobacillus kisonensis DSM 19906 = JCM 15041,17,11,3,8,7,6,9,24,7
997894,[Clostridium] bolteae 90A9,9,10,3,19,12,3,25,7,4
888833,Streptococcus australis ATCC 700641,14,6,5,24,12,3,8,9,11
289377,Thermodesulfobacterium commune DSM 2178,13,6,4,20,23,4,7,9,6
1227271,Porphyromonas gingivalis F0570,11,3,0,8,4,3,13,8,42
889206,Streptococcus vestibularis ATCC 49124,17,17,4,14,17,2,6,15,0
240016,Verrucomicrobium spinosum DSM 4136 = JCM 18804,24,21,2,20,20,2,0,0,3
1400521,Enterococcus faecalis CBRD01,12,17,0,6,6,4,25,7,14
767031,Prevotella denticola F0289,18,21,0,6,26,6,1,10,3
527032,Bacillus thuringiensis serovar andalousiensis BGSC 4AW1,17,6,1,10,6,9,9,14,19
1161424,Fusobacterium necrophorum subsp. funduliforme Fnf 1007,1,1,0,2,2,73,2,7,3
352165,Pyramidobacter piscolens W5455,18,16,1,18,7,17,5,9,0
667127,Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884,13,12,3,11,12,8,7,15,9
290512,Prosthecochloris aestuarii DSM 271,10,5,2,5,12,6,13,17,20
1339289,Bacteroides fragilis str. 3986 N(B)19,23,16,7,10,12,4,3,9,6
1198630,Thermoanaerobacter thermohydrosulfuricus WC1,17,14,6,9,10,1,13,11,9
887901,Porphyromonas catoniae ATCC 51270,17,9,1,8,9,11,2,20,12
1400022,Escherichia coli D6-113.11,15,12,3,10,17,3,10,12,7
575612,Prevotella melaninogenica D18,15,20,7,11,10,8,3,10,5
1432059,Dehalococcoides mccartyi CG1,14,11,5,19,15,6,10,7,2
1133592,Candidatus Uzinura diaspidicola str. ASNER,15,11,7,20,14,10,3,5,4
1381085,Streptococcus equi subsp. zooepidemicus Sz16,14,14,8,16,12,4,8,6,7
526988,Bacillus cereus Rock4-18,13,4,1,7,13,20,13,10,7
718255,Roseburia intestinalis XB6B4,6,2,5,1,19,9,8,28,10
575588,Acinetobacter lwoffii SH145,7,15,4,5,16,20,5,9,7
431947,Porphyromonas gingivalis ATCC 33277,1,2,1,3,7,8,20,27,19
405533,Bacillus cereus AH1134,13,11,4,18,9,9,4,10,9
981539,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143,11,6,1,3,10,23,13,12,8
1053174,Bacillus cereus BAG1X2-2,7,37,14,11,3,3,0,10,2
702459,Bifidobacterium bifidum PRL2010,15,5,6,12,11,11,10,12,5
431943,Clostridium kluyveri DSM 555,9,7,2,2,8,9,17,26,7
1340495,Lactobacillus reuteri I5007,5,5,2,9,7,5,14,16,24
1233100,Bacillus subtilis XF-1,15,14,4,10,14,5,3,14,8
862514,Pediococcus acidilactici DSM 20284,12,12,9,17,5,7,3,12,10
573059,Desulfovibrio vulgaris RCH1,12,2,5,5,12,5,5,14,26
423211,Streptococcus suis GZ1,1,1,0,1,0,21,2,18,42
1236608,Moraxella catarrhalis BBH18,12,8,5,17,11,8,11,7,7
1161912,Thermosipho africanus H17ap60334,3,6,2,15,2,26,0,29,3
262724,Thermus thermophilus HB27,4,6,4,9,4,9,8,13,29
992046,Helicobacter pylori Hp H-41,19,16,8,11,26,2,0,2,2
679191,Prevotella amnii CRIS 21A-A,21,4,6,9,16,10,6,9,4
304371,Methanocella paludicola SANAE,26,21,5,7,13,5,0,3,5
1339329,Bacteroides fragilis str. S23L17,8,6,4,15,15,11,8,7,11
1108963,Lactobacillus salivarius SMXD51,12,7,4,17,11,7,9,9,9
1016998,Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7,13,10,11,10,12,5,3,19,2
375177,Haemophilus influenzae 3655,10,10,5,17,3,5,7,13,15
381764,Fervidobacterium nodosum Rt17-B1,10,10,7,9,9,6,11,10,12
521045,Kosmotoga olearia TBF 19.5.1,13,7,4,13,14,8,5,12,8
1121308,Clostridioides difficile ATCC 9689 = DSM 1296,10,12,6,9,11,18,6,8,4
550676,Escherichia coli B185,11,11,4,8,22,4,5,12,7
909420,Neisseria meningitidis H44/76,1,6,3,8,3,11,1,47,4
449447,Microcystis aeruginosa NIES-843,7,15,4,10,9,6,8,19,6
206672,Bifidobacterium longum NCC2705,10,12,2,9,11,13,5,9,13
107806,Buchnera aphidicola str. APS (Acyrthosiphon pisum),3,4,0,6,10,3,11,25,22
1073387,Bacteroides fragilis HMW 615,0,6,3,11,13,3,13,15,19
1191284,Helicobacter pylori FD662,8,6,56,4,1,1,2,5,0
272831,Neisseria meningitidis FAM18,27,15,6,10,15,2,0,6,2
1295826,Lactococcus lactis subsp. cremoris KW2,8,8,11,20,5,5,7,9,10
1053225,Bacillus cereus VD045,16,7,6,21,3,8,4,9,9
797114,Halosimplex carlsbadense 2-9-1,1,1,0,1,2,41,7,4,26
1053211,Bacillus cereus HuB4-4,7,8,3,12,7,16,5,12,13
866773,Finegoldia magna BVS033A4,10,8,0,10,8,3,20,19,5
648996,Thermovibrio ammonificans HB-1,19,3,1,13,11,2,5,24,5
1413187,Lactobacillus fabifermentans DSM 21115,15,7,19,10,17,1,5,6,3
743713,Pseudomonas fluorescens R124,6,4,2,10,4,11,4,39,3
1073376,[Ruminococcus] lactaris CC59_002D,6,8,3,12,12,6,7,24,5
1159043,Helicobacter pylori GAM254Ai,12,11,6,33,20,0,0,1,0
1218175,Bacillus thuringiensis HD-771,4,7,4,2,3,20,9,23,10
1042400,Lactobacillus delbrueckii subsp. bulgaricus CNCM I-1519,4,9,6,9,7,5,29,4,9
1053243,Bacillus cereus VD196,8,2,0,12,20,11,11,12,6
875093,Streptococcus pseudoporcinus LQ 940-04,10,8,3,9,11,6,13,7,15
1122153,Lactobacillus saerimneri DSM 16049,10,12,5,12,13,4,8,8,10
257314,Lactobacillus johnsonii NCC 533,7,14,1,10,8,8,10,11,13
768713,Finegoldia magna ACS-171-V-Col3,13,5,0,1,3,14,16,24,5
419947,Mycobacterium tuberculosis H37Ra,5,6,0,4,4,6,7,44,5
575595,Lactobacillus crispatus 125-2-CHN,6,9,2,7,6,3,10,10,28
1310607,Acinetobacter baumannii 625974,10,9,5,9,15,6,3,13,11
235909,Geobacillus kaustophilus HTA426,6,15,4,16,3,13,7,10,7
1359153,Anaplasma phagocytophilum str. ApNP,6,5,7,18,6,14,3,18,4
537457,Actinobacillus pleuropneumoniae serovar 7 str. AP76,12,12,2,11,8,4,9,13,10
1123358,Tetragenococcus halophilus subsp. halophilus DSM 20339,10,9,1,6,4,29,4,11,7
1423745,Lactobacillus florum DSM 22689 = JCM 16035,13,1,3,11,21,19,6,2,5
1118964,Mycoplasma hyorhinis SK76,9,20,2,17,17,3,2,8,3
888810,Streptococcus sanguinis SK115,10,5,5,21,10,3,5,10,11
281309,[Bacillus thuringiensis] serovar konkukian str. 97-27,14,6,1,11,12,3,4,8,21
498743,Borreliella garinii PBr,5,8,0,1,4,34,3,25,0
698961,Gardnerella vaginalis 6119V5,21,7,6,9,5,9,5,3,14
1454376,Bifidobacterium pseudocatenulatum IPLA36007,6,10,7,16,11,11,4,9,5
1261057,Gardnerella vaginalis JCP7275,17,15,1,11,6,9,9,5,6
2060472,Microcystis aeruginosa TA09,11,8,4,10,14,7,10,12,3
70601,Pyrococcus horikoshii OT3,15,9,5,22,15,1,6,4,2
324602,Chloroflexus aurantiacus J-10-fl,6,10,5,20,9,3,6,9,11
311424,Dehalococcoides mccartyi VS,8,2,2,13,18,11,6,15,3
1339327,Bacteroides fragilis str. S36L11,7,21,7,9,14,7,6,4,3
999413,[Clostridium] innocuum 2959,23,12,5,9,12,4,2,7,4
484020,Bifidobacterium bifidum BGN4,5,7,1,14,6,18,4,11,12
1242107,Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643,13,9,4,16,8,4,8,4,12
1160284,Microcystis aeruginosa PCC 9808,6,3,5,12,14,2,5,31,0
1273133,Lactobacillus salivarius cp400,10,4,5,11,6,13,8,12,9
526977,Bacillus cereus ATCC 4342,3,10,24,8,8,5,2,13,5
390333,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,5,4,2,1,2,4,10,49,1
1091497,Taylorella equigenitalis 14/56,16,8,4,11,11,7,4,10,7
1159201,Mycoplasma gallisepticum WI01_2001.043-13-2P,2,4,0,2,3,11,35,14,6
693745,Helicobacter pylori B8,4,3,1,3,2,12,6,14,32
1415168,Lactococcus lactis subsp. cremoris GE214,9,4,2,8,30,4,9,5,6
331111,Escherichia coli O139:H28 str. E24377A,11,4,2,12,19,3,6,13,7
457404,Fusobacterium ulcerans 12-1B,11,13,6,8,11,6,6,7,9
1088542,Leptospira weilii str. UI 13098,3,3,5,11,12,2,17,4,20
1053223,Bacillus cereus VD014,16,8,9,10,9,15,3,5,1
1443122,Clostridium novyi B str. NCTC 9691,15,3,9,8,7,7,6,16,5
362948,Lactobacillus salivarius UCC118,12,6,4,15,13,9,2,6,9
1281269,Escherichia coli UMEA 3718-1,9,6,3,7,6,7,3,19,16
608538,Hydrogenobacter thermophilus TK-6,9,8,6,19,9,6,6,11,2
926567,Thermanaerovibrio velox DSM 12556,12,5,4,6,7,7,6,15,14
1217716,Acinetobacter ursingii NIPH 706,10,8,8,10,6,9,6,10,9
1298594,Veillonella denticariosi JCM 15641,16,12,3,20,6,3,6,6,4
981087,Leishmania donovani BPK282A1,15,12,4,14,6,7,5,4,9
695562,Lactobacillus amylovorus GRL1118,20,9,2,7,13,7,8,6,3
880478,Thermoanaerobacter siderophilus SR4,5,10,13,3,5,12,6,6,15
1402976,Bartonella quintana JK 73,10,8,1,11,7,9,11,12,6
2569827,Aphanocapsa feldmannii 277cV_02525,15,16,4,21,19,0,0,0,0
1052585,Bacillus subtilis subsp. spizizenii TU-B-10,9,12,6,9,12,2,6,15,4
1401079,Mogibacterium timidum ATCC 33093,9,9,14,5,8,8,4,8,10
857291,Prevotella histicola F0411,6,8,6,13,3,6,6,16,11
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823,16,7,3,12,10,9,3,9,5
203123,Oenococcus oeni PSU-1,8,9,0,6,0,13,6,7,25
525361,Lactobacillus rhamnosus LMS2-1,9,5,2,5,7,11,11,11,13
743967,Mycoplasma yeatsii GM274B,15,11,1,6,10,7,2,10,12
2517784,Microcystis aeruginosa NIES-3806,4,4,3,9,6,3,12,14,19
992059,Helicobacter pylori Hp H-3,10,8,11,28,14,0,2,1,0
1310630,Acinetobacter baumannii 99063,14,6,2,10,10,15,3,12,2
1423827,Lactobacillus kefiranofaciens subsp. kefiranofaciens DSM 5016 = JCM 6985,9,14,3,15,7,8,8,7,3
888811,Streptococcus sanguinis SK150,5,3,3,14,16,10,4,7,12
1339314,Bacteroides fragilis str. 3976T8,8,14,7,9,8,6,4,13,4
71421,Haemophilus influenzae Rd KW20,14,6,3,13,10,2,9,8,8
873517,Capnocytophaga ochracea F0287,9,10,2,6,17,8,7,11,3
1048830,Mycoplasma iowae 695,7,14,3,8,14,5,5,9,8
656441,Escherichia coli TA249,12,9,7,3,11,5,6,12,8
679206,Escherichia coli MS 119-7,9,7,2,9,7,9,8,17,4
869688,Escherichia coli 2.3916,29,15,1,8,6,2,2,4,5
745156,Escherichia coli 1303,8,4,1,9,6,13,7,16,8
1035189,Streptococcus infantis SK970,12,3,6,11,13,10,5,6,6
2486251,Microcystis aeruginosa Ma_QC_Ca_00000000_S207,10,5,6,20,11,6,5,2,7
367737,Arcobacter butzleri RM4018,11,9,11,18,5,7,3,4,4
546273,Veillonella dispar ATCC 17748,11,4,2,5,3,6,5,19,17
888820,Streptococcus sanguinis SK1056,15,15,3,11,17,4,2,3,1
526992,Bacillus cereus AH1271,9,12,1,8,5,2,9,10,15
401614,Francisella tularensis subsp. novicida U112,5,8,8,6,16,3,5,10,10
1268991,Escherichia coli 908519,7,9,8,15,3,9,8,7,5
508771,Toxoplasma gondii ME49,8,5,4,4,10,12,4,18,6
392917,Paenibacillus larvae subsp. larvae BRL-230010,28,18,4,8,12,0,1,0,0
1355528,Helicobacter pylori UM065,15,5,1,5,6,20,5,8,5
1151410,Clostridioides difficile P28,6,5,1,7,6,5,9,24,7
1055532,Helicobacter pylori Aklavik86,7,5,2,20,5,2,10,7,12
592015,Acetomicrobium hydrogeniformans ATCC BAA-1850,20,11,7,8,11,3,2,6,2
997873,Bacteroides caccae CL03T12C61,6,5,2,10,5,18,8,10,6
1116047,Escherichia coli P0299917.1,8,15,3,8,13,6,3,7,7
1173778,Salmonella enterica subsp. arizonae serovar 41:z4,z23:- str. 01-0089,10,8,7,15,11,2,7,7,3
322710,Azotobacter vinelandii DJ,8,7,4,11,6,13,6,10,5
1116136,Escherichia coli MP021561.2,16,6,3,6,22,6,5,4,2
122586,Neisseria meningitidis MC58,19,7,7,16,13,1,1,5,1
1244144,Enterococcus faecalis WKS-26-18-2,12,2,3,3,11,8,5,14,12
1244143,Enterococcus faecalis VC1B-1,3,4,2,4,6,2,6,38,5
44101,Mycoplasma mycoides subsp. mycoides SC,5,4,1,5,5,10,12,12,16
1053228,Bacillus cereus VD102,5,8,3,7,7,9,7,11,12
1069620,Neisseria meningitidis NM2795,15,13,2,12,14,2,3,5,3
1237627,Plasmodium falciparum UGT5.1,5,7,5,4,7,9,12,5,15
1049941,Leptospira kirschneri serovar Bim str. 1051,11,15,10,14,17,0,0,1,1
1417985,Bacillus thuringiensis LM1212,3,15,1,24,19,2,1,4,0
1339350,Bacteroides vulgatus str. 3775 SL(B) 10 (iv),2,0,0,0,3,2,50,10,2
178306,Pyrobaculum aerophilum str. IM2,16,11,3,6,18,0,12,0,3
1050617,Escherichia coli UMNF18,15,16,10,8,6,3,2,4,5
1310816,Acinetobacter baumannii 1571545,8,7,2,15,5,14,7,5,6
29390,Streptococcus gordonii str. Challis,6,5,3,6,10,5,7,8,19
1160286,Microcystis aeruginosa PCC 9717,3,4,5,7,11,5,4,15,15
336407,Rickettsia bellii RML369-C,7,15,2,15,12,5,2,7,4
1053193,Bacillus cereus BAG6O-2,5,6,2,7,4,4,8,17,16
416276,Rickettsia massiliae MTU5,5,4,3,3,10,9,1,31,3
1114965,Streptococcus parasanguinis FW213,6,4,2,7,10,10,9,9,11
1379786,Wolbachia pipientis wVitA,5,7,5,11,7,8,7,10,8
471871,Clostridium sporogenes ATCC 15579,9,10,3,5,10,4,10,9,8
550677,Escherichia coli B354,0,13,1,15,10,11,8,9,1
638303,Thermocrinis albus DSM 14484,15,5,0,10,6,4,8,11,9
526970,Bacillus cereus BGSC 6E1,19,15,3,10,7,3,0,6,5
866778,Veillonella atypica ACS-134-V-Col7a,13,8,3,10,8,10,2,9,5
469618,Fusobacterium varium ATCC 27725,3,3,2,2,2,25,11,13,6
1340486,Streptococcus mitis 29/42,3,23,5,10,16,0,0,10,0
992016,Helicobacter pylori CPY1962,13,8,9,8,22,1,1,5,0
1401077,Prevotella denticola DNF00960,5,24,10,2,5,4,7,5,5
525338,Lactobacillus plantarum subsp. plantarum ATCC 14917 = JCM 1149 = CGMCC 1.2437,6,6,4,3,9,13,7,11,8
273507,Phanerochaete chrysosporium RP-78,6,11,2,18,7,2,3,13,5
888808,Streptococcus sanguinis SK49,6,6,1,10,7,11,6,12,8
1055531,Helicobacter pylori Aklavik117,15,11,3,7,5,8,8,5,5
556266,Escherichia coli D9,5,8,3,14,9,7,8,7,6
657318,[Eubacterium] rectale DSM 17629,1,10,1,2,27,7,5,8,6
663926,Neisseria meningitidis alpha153,11,11,3,12,7,12,1,5,5
405532,Bacillus cereus B4264,8,7,15,14,13,1,5,4,0
1392505,Anaplasma phagocytophilum str. MRK,9,4,2,4,10,7,11,14,5
552526,Streptococcus equi subsp. zooepidemicus MGCS10565,19,12,0,10,11,3,2,5,4
1321822,Porphyromonas gingivalis F0566,10,2,5,5,16,11,6,7,4
1126211,Bacillus amyloliquefaciens Y2,10,10,8,10,2,6,7,11,2
1413550,Staphylococcus aureus Chi-8,9,7,1,5,4,7,7,24,2
475609,Escherichia coli chi7122,8,7,1,10,6,15,4,9,6
944557,Prevotella denticola CRIS 18C-A,12,9,3,11,8,4,7,6,6
1268976,Escherichia coli 113290,5,1,1,12,4,14,7,21,0
320389,Burkholderia mallei NCTC 10247,5,6,11,13,4,9,1,7,9
580047,Chlamydia trachomatis A2497,10,11,2,2,7,0,0,0,33
314279,Nitrosococcus oceani C-27,8,9,2,4,9,8,8,12,5
1380360,Lactobacillus gasseri DSM 14869,3,9,2,10,4,5,11,13,8
1401327,Shigella dysenteriae WRSd3,10,20,3,10,11,3,3,4,1
943167,Toxoplasma gondii FOU,8,7,0,7,14,5,5,13,6
1161904,Bifidobacterium longum subsp. longum 35B,12,8,2,14,9,4,5,6,5
749527,Escherichia coli MS 21-1,9,8,3,8,13,3,8,9,4
1359166,Rickettsia amblyommatis str. Darkwater,5,5,1,4,10,19,3,17,1
565637,Enterococcus faecalis T2,6,3,5,5,8,12,3,10,12
1036723,Plasmodium falciparum Vietnam Oak-Knoll (FVO),11,9,4,4,7,6,10,7,6
682147,Gardnerella vaginalis AMD,7,5,3,8,23,1,5,8,4
888048,Streptococcus parasanguinis ATCC 903,5,7,4,10,4,7,4,11,12
992087,Helicobacter pylori Hp P-30,5,10,6,5,6,8,4,17,3
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286,10,10,5,5,6,8,3,13,4
1053240,Bacillus cereus VD166,7,6,3,6,10,9,7,11,5
406557,Streptococcus pneumoniae SP6-BS73,10,13,6,6,9,4,1,8,7
1157486,Enterococcus faecium EnGen0191,6,5,0,9,9,9,16,6,3
768727,Veillonella parvula ACS-068-V-Sch12,3,5,2,6,11,14,2,14,6
210994,Fischerella major NIES-592,5,9,4,4,12,5,9,8,7
889204,Streptococcus infantis ATCC 700779,3,5,1,10,15,15,4,7,3
1423828,Lactobacillus kefiranofaciens subsp. kefirgranum DSM 10550 = JCM 8572,5,12,6,12,11,5,3,7,2
1229908,Candidatus Nitrosopumilus koreensis AR1,31,5,3,17,3,0,1,2,1
1273266,Campylobacter fetus subsp. venerealis cfvi03/293,6,3,6,12,16,5,3,7,5
1035187,Streptococcus mitis SK569,8,10,1,12,7,3,5,7,10
1234876,Lactococcus lactis subsp. cremoris TIFN6,8,13,3,12,14,5,1,6,1
992041,Helicobacter pylori Hp H-28,33,7,7,1,1,3,4,4,2
1072467,Blattabacterium sp. (Blatta orientalis) str. Tarazona,5,5,4,2,3,5,7,18,13
1379739,Clostridium botulinum B2 450,7,7,4,7,3,5,3,21,5
315730,Bacillus mycoides KBAB4,10,9,2,3,12,3,5,11,7
1121335,Thermoclostridium stercorarium subsp. stercorarium DSM 8532,8,8,2,15,8,7,5,2,7
1234873,Lactococcus lactis subsp. cremoris TIFN3,4,4,1,3,7,12,2,27,2
1379737,Clostridium botulinum B2 433,9,9,3,12,9,6,6,3,5
1217669,Acinetobacter lwoffii NIPH 715,5,12,1,8,8,11,5,7,5
879298,Lactobacillus iners LactinV 03V1-b,8,12,2,4,12,5,10,3,6
1313291,Borrelia hermsii MTW,10,2,5,16,11,3,4,7,4
879297,Lactobacillus iners LactinV 01V1-a,3,4,1,13,3,11,10,10,7
546275,Fusobacterium periodonticum ATCC 33693,3,7,3,5,9,7,1,6,20
992038,Helicobacter pylori Hp H-16,4,7,13,25,1,0,2,9,0
1140,Synechococcus elongatus PCC 7942 = FACHB-805,4,3,0,9,4,23,3,12,3
361100,Bacillus cereus Q1,4,3,5,9,6,7,7,17,3
1163302,Streptococcus anginosus T5,6,8,1,9,3,19,6,7,2
580331,Thermoanaerobacter italicus Ab9,6,1,3,10,9,16,4,9,3
521006,Neisseria gonorrhoeae NCCP11945,6,4,5,10,4,5,2,16,8
1423816,Lactobacillus zeae DSM 20178 = KCTC 3804,3,4,1,12,4,10,13,6,7
1381091,Streptococcus equi subsp. zooepidemicus SzAM60,1,4,1,5,10,5,4,26,4
888826,Campylobacter upsaliensis JV21,9,10,3,12,13,3,1,3,6
1200302,Photobacterium damselae subsp. piscicida DI21,10,7,4,12,9,3,3,9,3
1053204,Bacillus cereus HuA2-9,8,9,0,6,6,7,2,10,12
630588,Neisseria meningitidis alpha710,10,13,3,6,10,3,4,7,3
997830,Streptococcus infantis X,0,9,2,11,5,9,14,3,6
679926,Methanolacinia petrolearia DSM 11571,6,16,2,11,22,0,1,1,0
655811,Anaerococcus vaginalis ATCC 51170,7,7,2,12,10,6,6,3,6
909954,Lactobacillus johnsonii DPC 6026,12,7,1,9,7,5,4,8,6
891968,Acetomicrobium mobile DSM 13181,15,5,4,8,9,0,6,7,5
339854,Bacillus thuringiensis serovar israelensis ATCC 35646,10,9,3,5,16,1,2,10,3
702437,Selenomonas noxia F0398,5,8,5,7,5,4,7,12,6
992048,Helicobacter pylori Hp H-43,8,4,1,9,10,8,6,4,8
869687,Escherichia coli 4.0967,28,4,0,4,1,5,2,9,5
370554,Streptococcus pyogenes MGAS10750,6,4,4,12,4,7,6,5,10
749537,Escherichia coli MS 115-1,14,6,5,10,4,3,2,8,6
1046629,Streptococcus salivarius 57.I,13,1,6,1,21,1,4,4,7
449439,Microcystis aeruginosa NIES-44,5,3,3,11,7,8,6,5,10
1359152,Anaplasma phagocytophilum str. ApMUC09,4,7,3,5,8,4,8,11,8
1298595,Veillonella rogosae JCM 15642,11,5,5,10,5,6,9,3,3
1227498,Natronococcus jeotgali DSM 18795,12,13,1,3,10,1,4,12,1
423471,Crocosphaera watsonii WH 0003,5,5,5,7,4,7,9,6,9
1053239,Bacillus cereus VD156,8,13,3,3,10,10,4,3,3
904306,Streptococcus vestibularis F0396,12,3,2,7,15,5,4,3,6
1436725,Streptococcus thermophilus TH1477,12,4,6,12,11,3,2,2,5
583358,Thermoanaerobacter mathranii subsp. mathranii str. A3,8,3,3,5,7,4,5,15,7
868160,Escherichia coli DEC6A,8,4,2,6,5,7,10,6,9
521010,Borreliella bissettii DN127,4,2,4,10,7,6,5,6,13
1161421,Streptococcus oralis SK304,5,1,5,11,4,7,7,7,9
1274524,Bacillus sonorensis L12,3,9,1,4,1,9,5,18,6
2497681,Microcystis aeruginosa NIES-4285,9,2,12,10,9,2,1,10,1
478859,Plasmodium falciparum Santa Lucia,9,2,7,6,5,5,10,3,9
763921,Salmonella enterica subsp. enterica serovar Montevideo str. 42N,17,13,1,2,9,4,0,5,5
1328863,Lactobacillus crispatus EM-LC1,8,5,0,6,5,5,4,15,8
527026,Bacillus thuringiensis serovar sotto str. T04001,4,2,4,5,8,10,7,7,9
905067,Streptococcus parasanguinis F0405,11,3,4,3,8,11,3,7,6
1038929,Streptomyces xinghaiensis S187,6,5,5,3,8,12,6,8,3
637380,Bacillus cereus biovar anthracis str. CI,6,7,4,7,10,6,1,7,8
272559,Bacteroides fragilis NCTC 9343,5,4,3,8,8,11,2,10,4
997352,Prevotella nigrescens ATCC 33563,6,6,3,6,3,4,7,17,3
992089,Helicobacter pylori Hp P-62,7,10,5,13,13,1,0,5,1
